area,month,year,growth_rate_perc,visitor_arrivals,source
El Salvador,4,2021,-98.0,1,https://statistics.jnto.go.j
El Salvador,5,2021,-96.9231,2,https://statistics.jnto.go.j
El Salvador,6,2021,-98.3051,1,https://statistics.jnto.go.j
El Salvador,7,2021,-94.9721,18,https://statistics.jnto.go.j
El Salvador,8,2021,-92.8205,14,https://statistics.jnto.go.j
El Salvador,9,2021,-98.9011,1,https://statistics.jnto.go.j
El Salvador,10,2021,-89.4737,10,https://statistics.jnto.go.j
El Salvador,11,2021,-96.0784,4,https://statistics.jnto.go.j
El Salvador,12,2021,-94.0,3,https://statistics.jnto.go.j
El Salvador,1,2022,-93.3333,4,https://statistics.jnto.go.j
El Salvador,2,2022,-98.3871,1,https://statistics.jnto.go.j
El Salvador,3,2022,-95.3704,5,https://statistics.jnto.go.j
El Salvador,4,2022,-94.3089,7,https://statistics.jnto.go.j
El Salvador,5,2022,-97.5,5,https://statistics.jnto.go.j
El Salvador,6,2022,-97.8873,3,https://statistics.jnto.go.j
El Salvador,7,2022,-93.1818,12,https://statistics.jnto.go.j
El Salvador,8,2022,-93.4615,17,https://statistics.jnto.go.j
El Salvador,9,2022,-88.2353,32,https://statistics.jnto.go.j
El Salvador,10,2022,-88.1944,34,https://statistics.jnto.go.j
El Salvador,11,2022,-73.6434,68,https://statistics.jnto.go.j
El Salvador,12,2022,-80.6569,53,https://statistics.jnto.go.j
El Salvador,1,2023,-85.4305,44,https://statistics.jnto.go.j
El Salvador,2,2023,-71.5415,72,https://statistics.jnto.go.j
El Salvador,3,2023,-55.6364,122,https://statistics.jnto.go.j
El Salvador,4,2023,-60.4478,106,https://statistics.jnto.go.j
El Salvador,5,2023,-73.7527,121,https://statistics.jnto.go.j
El Salvador,6,2023,-64.2229,122,https://statistics.jnto.go.j
El Salvador,7,2023,-68.4211,120,https://statistics.jnto.go.j
El Salvador,8,2023,-71.0744,105,https://statistics.jnto.go.j
El Salvador,9,2023,-78.3333,130,https://statistics.jnto.go.j
El Salvador,10,2023,-73.7523,142,https://statistics.jnto.go.j
El Salvador,11,2023,-82.2394,92,https://statistics.jnto.go.j
El Salvador,12,2023,-85.0195,77,https://statistics.jnto.go.j
El Salvador,1,2024,-79.8701,93,https://statistics.jnto.go.j
El Salvador,2,2024,-71.9677,104,https://statistics.jnto.go.j
El Salvador,3,2024,-42.2741,198,https://statistics.jnto.go.j
El Salvador,4,2024,-80.0319,125,https://statistics.jnto.go.j
El Salvador,5,2024,-79.717,129,https://statistics.jnto.go.j
El Salvador,6,2024,-84.5827,109,https://statistics.jnto.go.j
El Salvador,7,2024,-72.9847,124,https://statistics.jnto.go.j
El Salvador,8,2024,-74.2915,127,https://statistics.jnto.go.j
El Salvador,9,2024,-78.3634,156,https://statistics.jnto.go.j
El Salvador,10,2024,-77.6903,170,https://statistics.jnto.go.j
El Salvador,11,2024,-81.6502,149,https://statistics.jnto.go.j
El Salvador,12,2024,-83.9884,110,https://statistics.jnto.go.j
El Salvador,1,2025,-74.0675,146,https://statistics.jnto.go.j
El Salvador,2,2025,-71.3725,146,https://statistics.jnto.go.j
El Salvador,3,2025,-58.6345,206,https://statistics.jnto.go.j
El Salvador,4,2025,-64.6922,304,https://statistics.jnto.go.j
El Salvador,5,2025,-81.5877,167,https://statistics.jnto.go.j
El Salvador,6,2025,-85.7635,124,https://statistics.jnto.go.j
El Salvador,7,2025,0.0,,https://statistics.jnto.go.j
El Salvador,8,2025,0.0,,https://statistics.jnto.go.j
El Salvador,9,2025,0.0,,https://statistics.jnto.go.j
El Salvador,10,2025,0.0,,https://statistics.jnto.go.j
El Salvador,11,2025,0.0,,https://statistics.jnto.go.j
El Salvador,12,2025,0.0,,https://statistics.jnto.go.j
Equatorial Guinea,1,2019,-100.0,0,https://statistics.jnto.go.j
Equatorial Guinea,2,2019,-95.3488,2,https://statistics.jnto.go.j
Equatorial Guinea,3,2019,-100.0,0,https://statistics.jnto.go.j
Equatorial Guinea,4,2019,-100.0,0,https://statistics.jnto.go.j
Equatorial Guinea,5,2019,-100.0,0,https://statistics.jnto.go.j
Equatorial Guinea,6,2019,-85.9375,18,https://statistics.jnto.go.j
Equatorial Guinea,7,2019,-98.5714,1,https://statistics.jnto.go.j
Equatorial Guinea,8,2019,-84.4037,17,https://statistics.jnto.go.j
Equatorial Guinea,9,2019,-98.1818,2,https://statistics.jnto.go.j
Equatorial Guinea,10,2019,-92.4731,7,https://statistics.jnto.go.j
Equatorial Guinea,11,2019,-99.1736,1,https://statistics.jnto.go.j
Equatorial Guinea,12,2019,-100.0,0,https://statistics.jnto.go.j
Equatorial Guinea,1,2020,-93.8462,4,https://statistics.jnto.go.j
Equatorial Guinea,2,2020,-100.0,0,https://statistics.jnto.go.j
Equatorial Guinea,3,2020,-100.0,0,https://statistics.jnto.go.j
Equatorial Guinea,4,2020,0.0,0,https://statistics.jnto.go.j
Equatorial Guinea,5,2020,0.0,0,https://statistics.jnto.go.j
Equatorial Guinea,6,2020,0.0,0,https://statistics.jnto.go.j
Equatorial Guinea,7,2020,0.0,0,https://statistics.jnto.go.j
Equatorial Guinea,8,2020,-100.0,0,https://statistics.jnto.go.j
Equatorial Guinea,9,2020,-100.0,0,https://statistics.jnto.go.j
Equatorial Guinea,10,2020,-100.0,0,https://statistics.jnto.go.j
Equatorial Guinea,11,2020,-100.0,0,https://statistics.jnto.go.j
Equatorial Guinea,12,2020,-100.0,0,https://statistics.jnto.go.j
Equatorial Guinea,1,2021,-100.0,0,https://statistics.jnto.go.j
Equatorial Guinea,2,2021,0.0,0,https://statistics.jnto.go.j
Equatorial Guinea,3,2021,0.0,0,https://statistics.jnto.go.j
Equatorial Guinea,4,2021,-100.0,0,https://statistics.jnto.go.j
Equatorial Guinea,5,2021,-100.0,0,https://statistics.jnto.go.j
Equatorial Guinea,6,2021,-100.0,0,https://statistics.jnto.go.j
Equatorial Guinea,7,2021,-44.4444,10,https://statistics.jnto.go.j
Equatorial Guinea,8,2021,-100.0,0,https://statistics.jnto.go.j
Equatorial Guinea,9,2021,-100.0,0,https://statistics.jnto.go.j
Equatorial Guinea,10,2021,-90.0,1,https://statistics.jnto.go.j
Equatorial Guinea,11,2021,-100.0,0,https://statistics.jnto.go.j
Equatorial Guinea,12,2021,-100.0,0,https://statistics.jnto.go.j
Equatorial Guinea,1,2022,-100.0,0,https://statistics.jnto.go.j
Equatorial Guinea,2,2022,-100.0,0,https://statistics.jnto.go.j
Equatorial Guinea,3,2022,-100.0,0,https://statistics.jnto.go.j
Equatorial Guinea,4,2022,-100.0,0,https://statistics.jnto.go.j
Equatorial Guinea,5,2022,-100.0,0,https://statistics.jnto.go.j
Equatorial Guinea,6,2022,-100.0,0,https://statistics.jnto.go.j
Equatorial Guinea,7,2022,-100.0,0,https://statistics.jnto.go.j
Equatorial Guinea,8,2022,-100.0,0,https://statistics.jnto.go.j
Equatorial Guinea,9,2022,-100.0,0,https://statistics.jnto.go.j
Equatorial Guinea,10,2022,-100.0,0,https://statistics.jnto.go.j
Equatorial Guinea,11,2022,-100.0,0,https://statistics.jnto.go.j
Equatorial Guinea,12,2022,-100.0,0,https://statistics.jnto.go.j
Equatorial Guinea,1,2023,-100.0,0,https://statistics.jnto.go.j
Equatorial Guinea,2,2023,-100.0,0,https://statistics.jnto.go.j
Equatorial Guinea,3,2023,-100.0,0,https://statistics.jnto.go.j
Equatorial Guinea,4,2023,-100.0,0,https://statistics.jnto.go.j
Equatorial Guinea,5,2023,-100.0,0,https://statistics.jnto.go.j
Equatorial Guinea,6,2023,-98.3607,2,https://statistics.jnto.go.j
Equatorial Guinea,7,2023,-99.1667,1,https://statistics.jnto.go.j
Equatorial Guinea,8,2023,-99.0476,1,https://statistics.jnto.go.j
Equatorial Guinea,9,2023,-99.2308,1,https://statistics.jnto.go.j
Equatorial Guinea,10,2023,-100.0,0,https://statistics.jnto.go.j
Equatorial Guinea,11,2023,-97.8261,2,https://statistics.jnto.go.j
Equatorial Guinea,12,2023,-100.0,0,https://statistics.jnto.go.j
Equatorial Guinea,1,2024,-100.0,0,https://statistics.jnto.go.j
Equatorial Guinea,2,2024,-100.0,0,https://statistics.jnto.go.j
Equatorial Guinea,3,2024,-100.0,0,https://statistics.jnto.go.j
Equatorial Guinea,4,2024,-99.2,1,https://statistics.jnto.go.j
Equatorial Guinea,5,2024,-100.0,0,https://statistics.jnto.go.j
Equatorial Guinea,6,2024,-99.0826,1,https://statistics.jnto.go.j
Equatorial Guinea,7,2024,-98.3871,2,https://statistics.jnto.go.j
Equatorial Guinea,8,2024,-96.063,5,https://statistics.jnto.go.j
Equatorial Guinea,9,2024,-99.359,1,https://statistics.jnto.go.j
Equatorial Guinea,10,2024,-99.4118,1,https://statistics.jnto.go.j
Equatorial Guinea,11,2024,-99.3289,1,https://statistics.jnto.go.j
Equatorial Guinea,12,2024,-100.0,0,https://statistics.jnto.go.j
Equatorial Guinea,1,2025,-97.9452,3,https://statistics.jnto.go.j
Equatorial Guinea,2,2025,-100.0,0,https://statistics.jnto.go.j
Equatorial Guinea,3,2025,-99.0291,2,https://statistics.jnto.go.j
Equatorial Guinea,4,2025,-94.7368,16,https://statistics.jnto.go.j
Equatorial Guinea,5,2025,-94.6108,9,https://statistics.jnto.go.j
Equatorial Guinea,6,2025,-98.3871,2,https://statistics.jnto.go.j
Equatorial Guinea,7,2025,0.0,,https://statistics.jnto.go.j
Equatorial Guinea,8,2025,0.0,,https://statistics.jnto.go.j
Equatorial Guinea,9,2025,0.0,,https://statistics.jnto.go.j
Equatorial Guinea,10,2025,0.0,,https://statistics.jnto.go.j
Equatorial Guinea,11,2025,0.0,,https://statistics.jnto.go.j
Equatorial Guinea,12,2025,0.0,,https://statistics.jnto.go.j
Eritrea,1,2019,0.0,2,https://statistics.jnto.go.j
Eritrea,2,2019,-50.0,1,https://statistics.jnto.go.j
Eritrea,3,2019,0.0,17,https://statistics.jnto.go.j
Eritrea,4,2019,0.0,7,https://statistics.jnto.go.j
Eritrea,5,2019,0.0,6,https://statistics.jnto.go.j
Eritrea,6,2019,-61.1111,7,https://statistics.jnto.go.j
Eritrea,7,2019,500.0,6,https://statistics.jnto.go.j
Eritrea,8,2019,-70.5882,5,https://statistics.jnto.go.j
Eritrea,9,2019,100.0,4,https://statistics.jnto.go.j
Eritrea,10,2019,14.2857,8,https://statistics.jnto.go.j
Eritrea,11,2019,300.0,4,https://statistics.jnto.go.j
Eritrea,12,2019,0.0,0,https://statistics.jnto.go.j
Eritrea,1,2020,-75.0,1,https://statistics.jnto.go.j
Eritrea,2,2020,0.0,4,https://statistics.jnto.go.j
Eritrea,3,2020,0.0,0,https://statistics.jnto.go.j
Eritrea,4,2020,0.0,0,https://statistics.jnto.go.j
Eritrea,5,2020,0.0,0,https://statistics.jnto.go.j
Eritrea,6,2020,0.0,0,https://statistics.jnto.go.j
Eritrea,7,2020,0.0,0,https://statistics.jnto.go.j
Eritrea,8,2020,0.0,0,https://statistics.jnto.go.j
Eritrea,9,2020,0.0,0,https://statistics.jnto.go.j
Eritrea,10,2020,0.0,0,https://statistics.jnto.go.j
Eritrea,11,2020,0.0,1,https://statistics.jnto.go.j
Eritrea,12,2020,0.0,0,https://statistics.jnto.go.j
Eritrea,1,2021,0.0,0,https://statistics.jnto.go.j
Eritrea,2,2021,0.0,0,https://statistics.jnto.go.j
Eritrea,3,2021,0.0,0,https://statistics.jnto.go.j
Eritrea,4,2021,0.0,0,https://statistics.jnto.go.j
Eritrea,5,2021,0.0,0,https://statistics.jnto.go.j
Eritrea,6,2021,0.0,0,https://statistics.jnto.go.j
Eritrea,7,2021,100.0,20,https://statistics.jnto.go.j
Eritrea,8,2021,0.0,10,https://statistics.jnto.go.j
Eritrea,9,2021,0.0,0,https://statistics.jnto.go.j
Eritrea,10,2021,-100.0,0,https://statistics.jnto.go.j
Eritrea,11,2021,0.0,0,https://statistics.jnto.go.j
Eritrea,12,2021,0.0,0,https://statistics.jnto.go.j
Eritrea,1,2022,0.0,0,https://statistics.jnto.go.j
Eritrea,2,2022,0.0,0,https://statistics.jnto.go.j
Eritrea,3,2022,0.0,0,https://statistics.jnto.go.j
Eritrea,4,2022,0.0,0,https://statistics.jnto.go.j
Eritrea,5,2022,0.0,7,https://statistics.jnto.go.j
Eritrea,6,2022,0.0,1,https://statistics.jnto.go.j
Eritrea,7,2022,0.0,0,https://statistics.jnto.go.j
Eritrea,8,2022,0.0,0,https://statistics.jnto.go.j
Eritrea,9,2022,0.0,5,https://statistics.jnto.go.j
Eritrea,10,2022,0.0,1,https://statistics.jnto.go.j
Eritrea,11,2022,0.0,4,https://statistics.jnto.go.j
Eritrea,12,2022,0.0,3,https://statistics.jnto.go.j
Eritrea,1,2023,0.0,0,https://statistics.jnto.go.j
Eritrea,2,2023,0.0,1,https://statistics.jnto.go.j
Eritrea,3,2023,0.0,0,https://statistics.jnto.go.j
Eritrea,4,2023,0.0,2,https://statistics.jnto.go.j
Eritrea,5,2023,0.0,1,https://statistics.jnto.go.j
Eritrea,6,2023,100.0,4,https://statistics.jnto.go.j
Eritrea,7,2023,100.0,2,https://statistics.jnto.go.j
Eritrea,8,2023,0.0,1,https://statistics.jnto.go.j
Eritrea,9,2023,300.0,4,https://statistics.jnto.go.j
Eritrea,10,2023,0.0,2,https://statistics.jnto.go.j
Eritrea,11,2023,150.0,5,https://statistics.jnto.go.j
Eritrea,12,2023,0.0,2,https://statistics.jnto.go.j
Eritrea,1,2024,0.0,2,https://statistics.jnto.go.j
Eritrea,2,2024,0.0,1,https://statistics.jnto.go.j
Eritrea,3,2024,0.0,4,https://statistics.jnto.go.j
Eritrea,4,2024,100.0,2,https://statistics.jnto.go.j
Eritrea,5,2024,0.0,2,https://statistics.jnto.go.j
Eritrea,6,2024,700.0,8,https://statistics.jnto.go.j
Eritrea,7,2024,100.0,4,https://statistics.jnto.go.j
Eritrea,8,2024,-40.0,3,https://statistics.jnto.go.j
Eritrea,9,2024,100.0,2,https://statistics.jnto.go.j
Eritrea,10,2024,1.0,11,https://statistics.jnto.go.j
Eritrea,11,2024,200.0,3,https://statistics.jnto.go.j
Eritrea,12,2024,0.0,1,https://statistics.jnto.go.j
Eritrea,1,2025,66.6667,5,https://statistics.jnto.go.j
Eritrea,2,2025,0.0,2,https://statistics.jnto.go.j
Eritrea,3,2025,250.0,7,https://statistics.jnto.go.j
Eritrea,4,2025,-31.25,11,https://statistics.jnto.go.j
Eritrea,5,2025,-11.1111,8,https://statistics.jnto.go.j
Eritrea,6,2025,-50.0,1,https://statistics.jnto.go.j
Eritrea,7,2025,0.0,,https://statistics.jnto.go.j
Eritrea,8,2025,0.0,,https://statistics.jnto.go.j
Eritrea,9,2025,0.0,,https://statistics.jnto.go.j
Eritrea,10,2025,0.0,,https://statistics.jnto.go.j
Eritrea,11,2025,0.0,,https://statistics.jnto.go.j
Eritrea,12,2025,0.0,,https://statistics.jnto.go.j
Estonia,1,2019,775.0,157,https://statistics.jnto.go.j
Estonia,2,2019,147.0,148,https://statistics.jnto.go.j
Estonia,3,2019,2082.3529,371,https://statistics.jnto.go.j
Estonia,4,2019,92.0,651,https://statistics.jnto.go.j
Estonia,5,2019,45.0,276,https://statistics.jnto.go.j
Estonia,6,2019,3042.8571,220,https://statistics.jnto.go.j
Estonia,7,2019,3516.6667,217,https://statistics.jnto.go.j
Estonia,8,2019,454.0,232,https://statistics.jnto.go.j
Estonia,9,2019,54.0,220,https://statistics.jnto.go.j
Estonia,10,2019,4925.0,402,https://statistics.jnto.go.j
Estonia,11,2019,7175.0,291,https://statistics.jnto.go.j
Estonia,12,2019,0.0,194,https://statistics.jnto.go.j
Estonia,1,2020,214.0,215,https://statistics.jnto.go.j
Estonia,2,2020,665.0,270,https://statistics.jnto.go.j
Estonia,3,2020,0.0,77,https://statistics.jnto.go.j
Estonia,4,2020,0.0,0,https://statistics.jnto.go.j
Estonia,5,2020,0.0,0,https://statistics.jnto.go.j
Estonia,6,2020,0.0,0,https://statistics.jnto.go.j
Estonia,7,2020,0.0,0,https://statistics.jnto.go.j
Estonia,8,2020,0.0,3,https://statistics.jnto.go.j
Estonia,9,2020,0.0,6,https://statistics.jnto.go.j
Estonia,10,2020,0.0,8,https://statistics.jnto.go.j
Estonia,11,2020,0.0,1,https://statistics.jnto.go.j
Estonia,12,2020,0.0,4,https://statistics.jnto.go.j
Estonia,1,2021,0.0,5,https://statistics.jnto.go.j
Estonia,2,2021,0.0,0,https://statistics.jnto.go.j
Estonia,3,2021,0.0,2,https://statistics.jnto.go.j
Estonia,4,2021,0.0,2,https://statistics.jnto.go.j
Estonia,5,2021,0.0,3,https://statistics.jnto.go.j
Estonia,6,2021,0.0,0,https://statistics.jnto.go.j
Estonia,7,2021,655.0,151,https://statistics.jnto.go.j
Estonia,8,2021,180.0,28,https://statistics.jnto.go.j
Estonia,9,2021,0.0,7,https://statistics.jnto.go.j
Estonia,10,2021,0.0,20,https://statistics.jnto.go.j
Estonia,11,2021,0.0,5,https://statistics.jnto.go.j
Estonia,12,2021,0.0,1,https://statistics.jnto.go.j
Estonia,1,2022,0.0,7,https://statistics.jnto.go.j
Estonia,2,2022,0.0,5,https://statistics.jnto.go.j
Estonia,3,2022,0.0,9,https://statistics.jnto.go.j
Estonia,4,2022,0.0,23,https://statistics.jnto.go.j
Estonia,5,2022,200.0,21,https://statistics.jnto.go.j
Estonia,6,2022,35.0,36,https://statistics.jnto.go.j
Estonia,7,2022,0.0,18,https://statistics.jnto.go.j
Estonia,8,2022,0.0,32,https://statistics.jnto.go.j
Estonia,9,2022,102.0,56,https://statistics.jnto.go.j
Estonia,10,2022,217.0,218,https://statistics.jnto.go.j
Estonia,11,2022,52.0,212,https://statistics.jnto.go.j
Estonia,12,2022,3766.6667,116,https://statistics.jnto.go.j
Estonia,1,2023,0.0,126,https://statistics.jnto.go.j
Estonia,2,2023,181.0,182,https://statistics.jnto.go.j
Estonia,3,2023,0.0,404,https://statistics.jnto.go.j
Estonia,4,2023,2635.0,529,https://statistics.jnto.go.j
Estonia,5,2023,381.0,382,https://statistics.jnto.go.j
Estonia,6,2023,4825.0,197,https://statistics.jnto.go.j
Estonia,7,2023,895.0,181,https://statistics.jnto.go.j
Estonia,8,2023,178.0,179,https://statistics.jnto.go.j
Estonia,9,2023,48.0,196,https://statistics.jnto.go.j
Estonia,10,2023,264.0,530,https://statistics.jnto.go.j
Estonia,11,2023,752.0,381,https://statistics.jnto.go.j
Estonia,12,2023,845.0,171,https://statistics.jnto.go.j
Estonia,1,2024,1205.0,243,https://statistics.jnto.go.j
Estonia,2,2024,237.0,238,https://statistics.jnto.go.j
Estonia,3,2024,11975.0,483,https://statistics.jnto.go.j
Estonia,4,2024,3675.0,737,https://statistics.jnto.go.j
Estonia,5,2024,1965.0,395,https://statistics.jnto.go.j
Estonia,6,2024,3787.5,311,https://statistics.jnto.go.j
Estonia,7,2024,5625.0,229,https://statistics.jnto.go.j
Estonia,8,2024,6333.3333,193,https://statistics.jnto.go.j
Estonia,9,2024,162.0,326,https://statistics.jnto.go.j
Estonia,10,2024,5545.4545,621,https://statistics.jnto.go.j
Estonia,11,2024,17566.6667,530,https://statistics.jnto.go.j
Estonia,12,2024,205.0,206,https://statistics.jnto.go.j
Estonia,1,2025,506.0,258,https://statistics.jnto.go.j
Estonia,2,2025,231.0,464,https://statistics.jnto.go.j
Estonia,3,2025,9442.8571,668,https://statistics.jnto.go.j
Estonia,4,2025,6563.6364,733,https://statistics.jnto.go.j
Estonia,5,2025,7237.5,587,https://statistics.jnto.go.j
Estonia,6,2025,436.0,437,https://statistics.jnto.go.j
Estonia,7,2025,0.0,,https://statistics.jnto.go.j
Estonia,8,2025,0.0,,https://statistics.jnto.go.j
Estonia,9,2025,0.0,,https://statistics.jnto.go.j
Estonia,10,2025,0.0,,https://statistics.jnto.go.j
Estonia,11,2025,0.0,,https://statistics.jnto.go.j
Estonia,12,2025,0.0,,https://statistics.jnto.go.j
Eswatini,1,2019,-97.4522,4,https://statistics.jnto.go.j
Eswatini,2,2019,-100.0,0,https://statistics.jnto.go.j
Eswatini,3,2019,-98.9218,4,https://statistics.jnto.go.j
Eswatini,4,2019,-99.5392,3,https://statistics.jnto.go.j
Eswatini,5,2019,-99.2754,2,https://statistics.jnto.go.j
Eswatini,6,2019,-95.0,11,https://statistics.jnto.go.j
Eswatini,7,2019,-97.235,6,https://statistics.jnto.go.j
Eswatini,8,2019,-85.3448,34,https://statistics.jnto.go.j
Eswatini,9,2019,-97.2727,6,https://statistics.jnto.go.j
Eswatini,10,2019,-80.597,78,https://statistics.jnto.go.j
Eswatini,11,2019,-98.9691,3,https://statistics.jnto.go.j
Eswatini,12,2019,-98.4536,3,https://statistics.jnto.go.j
Eswatini,1,2020,-97.6744,5,https://statistics.jnto.go.j
Eswatini,2,2020,-98.5185,4,https://statistics.jnto.go.j
Eswatini,3,2020,-100.0,0,https://statistics.jnto.go.j
Eswatini,4,2020,0.0,0,https://statistics.jnto.go.j
Eswatini,5,2020,0.0,0,https://statistics.jnto.go.j
Eswatini,6,2020,0.0,0,https://statistics.jnto.go.j
Eswatini,7,2020,0.0,0,https://statistics.jnto.go.j
Eswatini,8,2020,-100.0,0,https://statistics.jnto.go.j
Eswatini,9,2020,-100.0,0,https://statistics.jnto.go.j
Eswatini,10,2020,-100.0,0,https://statistics.jnto.go.j
Eswatini,11,2020,-100.0,0,https://statistics.jnto.go.j
Eswatini,12,2020,-100.0,0,https://statistics.jnto.go.j
Eswatini,1,2021,-100.0,0,https://statistics.jnto.go.j
Eswatini,2,2021,0.0,0,https://statistics.jnto.go.j
Eswatini,3,2021,-100.0,0,https://statistics.jnto.go.j
Eswatini,4,2021,-100.0,0,https://statistics.jnto.go.j
Eswatini,5,2021,-100.0,0,https://statistics.jnto.go.j
Eswatini,6,2021,0.0,1,https://statistics.jnto.go.j
Eswatini,7,2021,-92.053,12,https://statistics.jnto.go.j
Eswatini,8,2021,-100.0,0,https://statistics.jnto.go.j
Eswatini,9,2021,-100.0,0,https://statistics.jnto.go.j
Eswatini,10,2021,-100.0,0,https://statistics.jnto.go.j
Eswatini,11,2021,-100.0,0,https://statistics.jnto.go.j
Eswatini,12,2021,-100.0,0,https://statistics.jnto.go.j
Eswatini,1,2022,-100.0,0,https://statistics.jnto.go.j
Eswatini,2,2022,-100.0,0,https://statistics.jnto.go.j
Eswatini,3,2022,-100.0,0,https://statistics.jnto.go.j
Eswatini,4,2022,-86.9565,3,https://statistics.jnto.go.j
Eswatini,5,2022,-100.0,0,https://statistics.jnto.go.j
Eswatini,6,2022,-100.0,0,https://statistics.jnto.go.j
Eswatini,7,2022,-88.8889,2,https://statistics.jnto.go.j
Eswatini,8,2022,-100.0,0,https://statistics.jnto.go.j
Eswatini,9,2022,-76.7857,13,https://statistics.jnto.go.j
Eswatini,10,2022,-98.6239,3,https://statistics.jnto.go.j
Eswatini,11,2022,-99.0566,2,https://statistics.jnto.go.j
Eswatini,12,2022,-99.1379,1,https://statistics.jnto.go.j
Eswatini,1,2023,-97.619,3,https://statistics.jnto.go.j
Eswatini,2,2023,-97.8022,4,https://statistics.jnto.go.j
Eswatini,3,2023,-99.0099,4,https://statistics.jnto.go.j
Eswatini,4,2023,-98.6767,7,https://statistics.jnto.go.j
Eswatini,5,2023,-98.1675,7,https://statistics.jnto.go.j
Eswatini,6,2023,-98.4772,3,https://statistics.jnto.go.j
Eswatini,7,2023,-92.8177,13,https://statistics.jnto.go.j
Eswatini,8,2023,-95.5307,8,https://statistics.jnto.go.j
Eswatini,9,2023,-96.9388,6,https://statistics.jnto.go.j
Eswatini,10,2023,-99.0566,5,https://statistics.jnto.go.j
Eswatini,11,2023,-98.4252,6,https://statistics.jnto.go.j
Eswatini,12,2023,-97.076,5,https://statistics.jnto.go.j
Eswatini,1,2024,-98.3539,4,https://statistics.jnto.go.j
Eswatini,2,2024,-99.5798,1,https://statistics.jnto.go.j
Eswatini,3,2024,-99.5859,2,https://statistics.jnto.go.j
Eswatini,4,2024,-99.7286,2,https://statistics.jnto.go.j
Eswatini,5,2024,-98.2278,7,https://statistics.jnto.go.j
Eswatini,6,2024,-97.1061,9,https://statistics.jnto.go.j
Eswatini,7,2024,-98.69,3,https://statistics.jnto.go.j
Eswatini,8,2024,-92.228,15,https://statistics.jnto.go.j
Eswatini,9,2024,-96.319,12,https://statistics.jnto.go.j
Eswatini,10,2024,-99.0338,6,https://statistics.jnto.go.j
Eswatini,11,2024,-98.6792,7,https://statistics.jnto.go.j
Eswatini,12,2024,-99.0291,2,https://statistics.jnto.go.j
Eswatini,1,2025,-97.6744,6,https://statistics.jnto.go.j
Eswatini,2,2025,-98.4914,7,https://statistics.jnto.go.j
Eswatini,3,2025,-98.8024,8,https://statistics.jnto.go.j
Eswatini,4,2025,-98.2265,13,https://statistics.jnto.go.j
Eswatini,5,2025,-94.0375,35,https://statistics.jnto.go.j
Eswatini,6,2025,-92.6773,32,https://statistics.jnto.go.j
Eswatini,7,2025,0.0,,https://statistics.jnto.go.j
Eswatini,8,2025,0.0,,https://statistics.jnto.go.j
Eswatini,9,2025,0.0,,https://statistics.jnto.go.j
Eswatini,10,2025,0.0,,https://statistics.jnto.go.j
Eswatini,11,2025,0.0,,https://statistics.jnto.go.j
Eswatini,12,2025,0.0,,https://statistics.jnto.go.j
Ethiopia,1,2019,11.0,48,https://statistics.jnto.go.j
Ethiopia,2,2019,0.0,46,https://statistics.jnto.go.j
Ethiopia,3,2019,14.0,60,https://statistics.jnto.go.j
Ethiopia,4,2019,1533.3333,49,https://statistics.jnto.go.j
Ethiopia,5,2019,295.0,61,https://statistics.jnto.go.j
Ethiopia,6,2019,454.5455,61,https://statistics.jnto.go.j
Ethiopia,7,2019,115.0,75,https://statistics.jnto.go.j
Ethiopia,8,2019,532.3529,215,https://statistics.jnto.go.j
Ethiopia,9,2019,2783.3333,173,https://statistics.jnto.go.j
Ethiopia,10,2019,-2.5641,76,https://statistics.jnto.go.j
Ethiopia,11,2019,2466.6667,77,https://statistics.jnto.go.j
Ethiopia,12,2019,1766.6667,56,https://statistics.jnto.go.j
Ethiopia,1,2020,760.0,43,https://statistics.jnto.go.j
Ethiopia,2,2020,145.0,62,https://statistics.jnto.go.j
Ethiopia,3,2020,0.0,25,https://statistics.jnto.go.j
Ethiopia,4,2020,0.0,1,https://statistics.jnto.go.j
Ethiopia,5,2020,0.0,0,https://statistics.jnto.go.j
Ethiopia,6,2020,0.0,0,https://statistics.jnto.go.j
Ethiopia,7,2020,0.0,0,https://statistics.jnto.go.j
Ethiopia,8,2020,0.0,1,https://statistics.jnto.go.j
Ethiopia,9,2020,0.0,4,https://statistics.jnto.go.j
Ethiopia,10,2020,0.0,16,https://statistics.jnto.go.j
Ethiopia,11,2020,0.0,25,https://statistics.jnto.go.j
Ethiopia,12,2020,0.0,6,https://statistics.jnto.go.j
Ethiopia,1,2021,0.0,3,https://statistics.jnto.go.j
Ethiopia,2,2021,0.0,2,https://statistics.jnto.go.j
Ethiopia,3,2021,0.0,3,https://statistics.jnto.go.j
Ethiopia,4,2021,0.0,2,https://statistics.jnto.go.j
Ethiopia,5,2021,0.0,6,https://statistics.jnto.go.j
Ethiopia,6,2021,13.0,14,https://statistics.jnto.go.j
Ethiopia,7,2021,558.3333,79,https://statistics.jnto.go.j
Ethiopia,8,2021,0.0,40,https://statistics.jnto.go.j
Ethiopia,9,2021,0.0,2,https://statistics.jnto.go.j
Ethiopia,10,2021,0.0,14,https://statistics.jnto.go.j
Ethiopia,11,2021,0.0,16,https://statistics.jnto.go.j
Ethiopia,12,2021,0.0,11,https://statistics.jnto.go.j
Ethiopia,1,2022,0.0,10,https://statistics.jnto.go.j
